Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
14216.144808790239,5226.70322444729,0.0,127.72225469091543,8823.577265798844,38.142063852629526
