Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
14155.6069872253,5023.467226282697,8.255467270399274,44.86943631350553,9057.648025061917,21.366832305392084
