Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
19250.32077689239,8454.140753153815,0.0,184.3151021514719,10590.361716451149,21.50320514135861
