C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,1123.1579799999997,0.0,4011.7002074999996,1,0.0,0.0,0.0,71907.47562951564,175845.9640188875,158187.82405713788
0.0,0.0,0.0,691.5662599999996,0.0,3210.4965125000012,2,0.0,0.0,0.0,72495.30695051566,175845.9640188875,160916.74609276289
0.0,0.0,0.0,109.59711000000055,0.0,1917.5024399999982,3,0.0,0.0,0.0,72588.46449401566,175845.9640188875,162546.62316676285
0.0,0.0,0.0,0.0,0.0,623.9051849999979,4,0.0,0.0,0.0,72588.46449401566,175845.9640188875,163076.94257401288
0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,72588.46449401566,175845.9640188875,163076.94257401288
0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,72588.46449401566,175845.9640188875,161953.99416591477
0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,72588.46449401566,175845.9640188875,161953.99416591477
0.0,0.0,0.0,0.0,12932.783425204747,1541.879261967607,8,0.0,0.0,0.0,72588.46449401566,186838.8299303115,163264.59153858724
0.0,0.0,0.0,3299.4281997704684,12932.783425204745,4852.76024129525,9,0.0,0.0,0.0,75392.97846382056,197831.69584173552,167389.43774368818
0.0,0.0,0.0,3299.4281997704684,12932.783425204745,4852.760241295251,10,0.0,0.0,0.0,78197.49243362546,208824.56175315953,171514.28394878918
0.0,0.0,0.0,3299.4281997704684,12932.783425204745,4852.760241295251,11,0.0,0.0,0.0,81002.00640343037,219817.42766458358,175639.13015389012
0.0,0.0,0.0,3299.428199770468,12932.783425204745,4852.76024129525,12,0.0,0.0,0.0,83806.52037323525,230810.2935760076,179763.9763589911
0.0,0.0,0.0,3299.4281997704684,12932.783425204747,4852.76024129525,13,0.0,0.0,0.0,86611.03434304016,241803.1594874316,183888.82256409206
0.0,0.0,0.0,3299.4281997704684,12932.783425204743,4852.76024129525,14,0.0,0.0,0.0,89415.54831284506,252796.02539885565,188013.66876919303
0.0,0.0,0.0,727.9183100209151,12932.783425204745,4852.760241295251,15,0.0,0.0,0.0,90034.27887636286,263788.8913102797,192138.51497429397
0.0,0.0,0.0,0.0,46.93007517289996,0.0,16,0.0,0.0,0.0,90034.27887636286,263828.7818741767,192138.51497429397
0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,86152.59864133876,252953.57262556767,186429.3852786525
0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,82270.91840631468,248905.8902782781,180810.58300921158
0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,78389.2381712906,240652.30390570872,175101.45331357012
0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,74507.55793626653,233151.95332811525,170091.983073541
0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,70625.87770124245,227109.49866699244,165961.89795410002
0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,66744.19746621838,222731.1220246931,161668.66165818853
0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,62862.517231194295,220621.03305153552,155959.53196254704
0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,58980.83699617021,219936.14032394206,151376.29597840025
0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,55099.15676114613,218782.6525316427,145901.12415307696
0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,51217.476526122045,216913.51367789687,140191.99445743547
0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,47335.79629109797,212216.24311885695,134482.86476179404
0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,43454.11605607389,204545.0449162876,128773.73506615254
0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,39572.43582104982,193908.96215018886,123064.60537051108
0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,35690.75558602573,179944.74708644298,117355.4756748696
0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,33151.66677629454,179944.74708644298,117355.4756748696
0.0,0.0,0.0,0.0,8157.61577384182,0.0,32,0.0,0.0,0.0,33151.66677629454,186878.72049420854,117355.4756748696
0.0,0.0,0.0,3299.428199770469,12932.783425204745,1306.3613122739748,33,0.0,0.0,0.0,35956.180746099446,197871.58640563255,118465.88279030248
0.0,0.0,0.0,3299.428199770469,12932.783425204745,4852.76024129525,34,0.0,0.0,0.0,38760.69471590435,208864.45231705657,122590.72899540343
