Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
18960.33338265923,10690.548368782076,48.98630866404988,207.6595752715614,8004.928366072566,8.210763876172418
