Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
19234.04112478375,8626.473210846516,4.631493321167226,141.79604838261596,10438.275152225866,22.865220011137946
