Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
21815.916548992554,14586.175129601968,240.16984254914686,206.53757234723145,6783.034004500137,0.0
