Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
19142.573436109276,8555.933658932196,0.0,170.28585540787952,10390.697423189355,25.65649858051487
