Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs,Start_costs
14247.355608905236,5098.732095095577,0.0,135.0003681830805,8979.878469139314,32.07843602658635,1.6662404600196439
14255.189115117391,5170.38019596072,1.242126334628846,140.22567108728168,8924.075421443327,17.548062739929943,1.7176375509999988
