Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,3333.9410819326527,3333.9410819326527,0.0007312211436142966
1.0,3.0,9000.0,4862.899262266144,4862.899262266144,0.0010665619674880623
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,6042.525000000001,17060.716593198806,0.0037418647755246203
2.0,3.0,603.0,379.8,1095.8249999999998,0.00024034330241872072
