Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
22140.1021505444,13163.594495915597,4.263780210708983,239.86725998868422,8732.376614429355,0.0
