C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,39,0.0,0.0,0.0,8131.965154432468,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,7145.061875250812,0.0,3791.380002746775
0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,6881.694562731964,0.0,3368.234913154501
0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,5930.153762731963,0.0,2975.319893390552
0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,5930.153762731963,0.0,2975.319893390552
0.0,0.0,0.0,452.831470000001,0.0,0.0,44,0.0,0.0,0.0,6292.418938731964,0.0,2975.319893390552
0.0,0.0,0.0,789.5226233453246,0.0,338.51607167381906,45,0.0,0.0,0.0,6924.037037408224,0.0,3246.1327507296073
0.0,0.0,0.0,789.5226233453246,0.0,338.51607167381906,46,0.0,0.0,0.0,7555.655136084483,0.0,3516.945608068663
0.0,0.0,0.0,789.5226233453246,0.0,338.51607167381906,47,0.0,0.0,0.0,8187.273234760742,0.0,3787.7584654077186
0.0,0.0,0.0,789.5226233453246,0.0,4.526921673820314,48,0.0,0.0,0.0,8818.891333437,0.0,3791.380002746775
