Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
14190.355197447823,4683.276984198201,0.5800724814644538,79.32333770791752,9395.921300693255,31.253502366964284
