Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
22779.045741547136,11309.51706182066,15.781565556392943,214.6762450441246,11212.680404334267,26.390464795181355
