Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
20984.672906957083,11054.643193402537,43.525371706864846,203.892465256128,9658.957666225833,23.65421037085304
