C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,82814.52268416734,413295.6606494397,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,82814.52268416734,413295.6606494397,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,82814.52268416734,413295.6606494397,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,82814.52268416734,412132.17885376484,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,82814.52268416734,407419.9603571999,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,82814.52268416734,407419.9603571999,223765.08003880476
0.0,0.0,0.0,0.0,7200.203187179397,0.0,7,0.0,0.0,0.0,82814.52268416734,412511.27285677544,223765.08003880476
0.0,0.0,0.0,0.0,11616.379074838827,0.0,8,0.0,0.0,0.0,82814.52268416734,420725.2932734275,223765.08003880476
0.0,0.0,0.0,0.0,12158.430909987545,0.0,9,0.0,0.0,0.0,82814.52268416734,429322.6022184678,223765.08003880476
0.0,0.0,0.0,0.0,8118.478411499604,0.0,10,0.0,0.0,0.0,82814.52268416734,435063.23335615575,223765.08003880476
0.0,0.0,0.0,0.0,5176.493016579449,0.0,11,0.0,0.0,0.0,82814.52268416734,438723.5666709439,223765.08003880476
0.0,0.0,0.0,0.0,1406.2182633045136,0.0,12,0.0,0.0,0.0,82814.52268416734,439717.913140755,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,82814.52268416734,439717.913140755,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,82814.52268416734,439717.913140755,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,82814.52268416734,439717.913140755,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,82814.52268416734,439717.913140755,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,82814.52268416734,439717.913140755,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,82814.52268416734,409910.57683409186,223765.08003880476
0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,82814.52268416734,392491.2485658826,212701.7763717886
0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,82814.52268416734,376438.98754287156,207887.4387218164
0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,82814.52268416734,371229.1796591392,197994.6319685936
0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,82814.52268416734,362484.5038349237,197994.6319685936
