Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
20785.605505570107,14481.850579380598,16.92684160985255,253.47654090000003,6033.3515436797,0.0
