C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,18409.349014215364,168116.7823939901,70150.14004950864
0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,18409.349014215364,162557.89274386212,60456.91339204965
0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,18409.349014215364,156941.7729384945,50804.38468622809
0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,18409.349014215364,150272.25500841433,40330.8027908664
0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,18409.349014215364,143926.94360654114,29863.045493695423
0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,18409.349014215364,143926.94360654114,29863.045493695423
0.0,0.0,0.0,716.8335847777518,11572.691938941201,0.0,7,0.0,0.0,0.0,19030.145108918765,153949.1888158356,29863.045493695423
0.0,0.0,0.0,7618.24094785056,10336.881509951301,9393.290599999998,8,0.0,0.0,0.0,25627.735301908186,162901.19079936307,37997.873778425
0.0,0.0,0.0,7618.24094785056,11997.317293472906,9393.2906,9,0.0,0.0,0.0,32225.325494897617,173291.172352773,46132.70206315457
0.0,0.0,0.0,3429.057270550522,14840.335549920326,9393.2906,10,0.0,0.0,0.0,35194.9762022261,186143.27993968927,54267.53034788413
0.0,0.0,0.0,3799.150024976355,20500.348670841213,3090.2876907857985,11,0.0,0.0,0.0,38485.1366366439,203897.1026750763,56943.79799310699
0.0,0.0,0.0,4573.439124949968,11037.086309570093,9393.2906,12,0.0,0.0,0.0,42445.85110151224,213455.49980292548,65078.626277836556
0.0,0.0,0.0,4545.6029214145765,9150.97043534058,9393.2906,13,0.0,0.0,0.0,46382.45870697402,221380.47266921075,73213.45456256613
0.0,0.0,0.0,4076.2476958129782,13134.231822594558,0.0,14,0.0,0.0,0.0,49912.592763665845,232755.0510867716,73213.45456256613
0.0,0.0,0.0,4063.2017317699165,5146.628068809868,0.0,15,0.0,0.0,0.0,53431.42868407952,237212.16173819103,73213.45456256613
0.0,0.0,0.0,4044.120134396573,129.6127934323912,0.0,16,0.0,0.0,0.0,56933.73945642309,237324.40970995894,73213.45456256613
0.0,0.0,0.0,581.0613341629879,0.0,0.0,17,0.0,0.0,0.0,57436.95333296512,232304.81774707642,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,53471.67227620637,216182.1161872493,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,48104.70495666927,200082.9282719539,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,42485.61497531896,187738.40612984565,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,37875.01564122152,181239.95532095223,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,35288.23481384525,175267.4587172587,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,29180.595861354926,175064.3272240294,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,24605.287699688684,175064.3272240294,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,39012.82264089877,96069.10626526235,59594.97163070098
0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,34248.14326913085,91614.4895510175,54105.03803015649
0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,34184.828001749105,86078.34671351229,43258.60031718372
0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,29410.397988574587,72904.98749101718,43258.60031718372
0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,23586.27440287033,55587.928723776095,36462.72207356476
0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,20668.514151314295,36688.45465172823,25616.284360591995
0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,15205.786645426126,36688.45465172823,21657.826873130027
0.0,0.0,0.0,1357.3900198001213,7690.6658941415335,9393.2906,32,0.0,0.0,0.0,16381.320885416491,43348.76668807337,29792.655157859597
0.0,0.0,0.0,7618.24094785056,25703.698821,444.6125597055589,33,0.0,0.0,0.0,22978.911078405923,65608.8228382835,30177.700929406237
0.0,0.0,0.0,5994.416850053046,32864.345886999996,6880.21147935203,34,0.0,0.0,0.0,28170.228351425354,94070.18125518411,36136.13885393441
0.0,0.0,0.0,7618.240947850559,34918.311694699994,9393.2906,35,0.0,0.0,0.0,34767.81854441478,124310.32624005756,44270.96713866398
0.0,0.0,0.0,7618.24094785056,34918.311694699994,9393.290600000002,36,0.0,0.0,0.0,41365.40873740421,154550.471224931,52405.795423393545
0.0,0.0,0.0,7618.24094785056,34918.311694699994,9393.2906,37,0.0,0.0,0.0,47962.99893039363,184790.61620980443,60540.62370812312
0.0,0.0,0.0,6022.998791476497,32204.080405389945,9393.2906,38,0.0,0.0,0.0,53179.06889077525,212680.1679463888,68675.4519928527
0.0,0.0,0.0,2963.070868134981,20401.566037300006,5240.03401041453,39,0.0,0.0,0.0,55745.16353579375,230348.44241167646,73213.45456256613
0.0,0.0,0.0,1953.5105896183031,8055.153195042842,0.0,40,0.0,0.0,0.0,57436.95333296512,237324.40970995894,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.0,0.0,51468.18484562906,211464.35831597785,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,42,0.0,0.0,0.0,50265.95422042659,182070.8998489536,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,0.0,0.0,46332.26008730628,155862.59861058914,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,43258.922274848184,137644.71303238976,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,43258.922274848184,122672.80684962754,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,41228.62035493169,113201.56754935358,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,47,0.0,0.0,0.0,39012.82264089877,105973.26315977826,73213.45456256613
0.0,0.0,0.0,0.0,0.0,0.0,48,0.0,0.0,0.0,39012.82264089877,99775.21621253784,69944.37914326736
0.0,0.0,0.0,4870.843737850559,0.0,0.0,49,0.0,0.0,0.0,52858.44082382215,88285.11625055339,24810.053380225236
0.0,0.0,0.0,7618.240947850561,0.0,3267.781999999999,50,0.0,0.0,0.0,50659.24409282568,81269.64689756538,16793.597893281993
0.0,0.0,0.0,7618.24094785056,0.0,1457.2963324153347,51,0.0,0.0,0.0,49927.95716219932,72075.67629743661,7209.2158250227985
0.0,0.0,0.0,3846.2381978505605,0.0,7774.845350000003,52,0.0,0.0,0.0,44462.11022655808,57163.275962499865,3095.991695645351
0.0,0.0,0.0,3551.4304678505596,0.0,0.0,53,0.0,0.0,0.0,38740.95230750482,40454.24727913273,1485.2901574405828
0.0,0.0,0.0,4375.459876711375,651.6482366428355,9393.2906,54,0.0,0.0,0.0,33733.424789990495,41018.59120639675,212.3473437771575
0.0,0.0,0.0,7618.240947850561,18603.22608,9393.2906,55,0.0,0.0,0.0,35709.30118195049,57129.457584021955,5952.446435190096
0.0,0.0,0.0,7618.24094785056,29090.03577740001,9393.2906,56,0.0,0.0,0.0,40585.170639909426,82322.16756424855,14087.27471991967
0.0,0.0,0.0,7618.24094785056,33785.55801290002,9393.2906,57,0.0,0.0,0.0,38385.97390891295,111581.31908445286,22222.103004649245
0.0,0.0,0.0,7618.24094785056,31756.084144900004,9393.2906,58,0.0,0.0,0.0,36186.77717791648,139082.8946786525,30356.931289378812
0.0,0.0,0.0,7618.24094785056,28474.42650930001,9393.2906,59,0.0,0.0,0.0,42784.3673709059,163742.47139389938,38491.759574108386
0.0,0.0,0.0,7618.240947850561,26397.053984200007,9393.2906,60,0.0,0.0,0.0,40585.17063990943,186602.9907292858,46626.58785883796
0.0,0.0,0.0,7618.240947850561,25248.204743500017,9393.2906,61,0.0,0.0,0.0,47182.76083289886,208468.57743710757,54761.41614356752
