Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,0.0,0.0,0.0
1.0,3.0,9000.0,3463.0277007340233,3463.0277007340233,0.000759533241130586
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,6042.525000000001,19444.79837349674,0.004264756741224535
2.0,3.0,603.0,407.09999999999997,1826.0689593602524,0.0004005050479200236
