Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,0.0,0.0,0.0
1.0,3.0,9000.0,3463.027700734035,3463.027700734035,0.0007595332411305886
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,6042.525000000001,18241.798373496753,0.0040009071367624015
2.0,3.0,603.0,412.275,3029.0689593602524,0.0006643546523821603
