Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
15721.865861635422,6143.6090598405235,0.0,131.21437367913157,9403.04884580744,43.99358230831909
