Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
16779.314230921904,7369.164319232702,0.6841966379702271,127.04170502798932,9212.577385220095,69.84662480314306
