Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,0.0,0.0,0.0
1.0,3.0,9000.0,1175.5377773209154,2351.075554641831,0.0005056553169504679
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,0.0,0.0,0.0
2.0,3.0,603.0,6606.450000000001,121361.44465550374,0.026101696154207273
