Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
9533.422414381366,5798.977353223903,2.1843369163243174,253.4765409,3384.4435522220956,94.34063111904524
