Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,420.33673914730844,420.33673914730844,9.219092465912028e-5
1.0,3.0,9000.0,2227.008770000001,2227.008770000001,0.0004884417149611056
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,5842.349999999999,14674.707308573881,0.003218550057327387
2.0,3.0,603.0,393.45,1136.5125592921822,0.0002492671564717315
