Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,1125.9099316402317,1125.9099316402317,0.00024694172080072036
1.0,3.0,9000.0,4649.616163976434,4649.616163976434,0.0010197833630639565
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,6042.525000000001,15087.001265616682,0.003308976987907497
2.0,3.0,603.0,379.8,1095.8249999999998,0.00024034330241872072
