Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
16702.428879096293,7128.6028721208995,0.0,139.9774613733967,9372.11056650337,61.737979098716856
