Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
18911.878689073426,11199.704816191419,9.048393110073535,230.60241060502867,7468.777625116939,3.7454440499999997
