Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
17603.247432223074,7649.661192850865,0.0,147.504187803432,9733.31104174019,72.77100982866469
