Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,2159.564804049224,2159.564804049224,0.00047364947577617603
1.0,3.0,9000.0,4764.876289999999,4764.876289999999,0.0010450629463237852
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,6042.525000000001,16235.916264049238,0.0035609643261427805
2.0,3.0,603.0,379.8,1095.8249999999998,0.00024034330241872072
