C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,1039.0485699999997,0.0,4053.5588808628645,1,0.0,0.0,0.0,127561.37039877282,474779.17173357366,72997.56884457578
0.0,0.0,0.0,607.4568499999995,0.0,3253.237881248076,2,0.0,0.0,0.0,128047.3358787728,471105.4407008719,75600.15914957425
0.0,0.0,0.0,25.487700000000157,0.0,1963.8173013559335,3,0.0,0.0,0.0,128067.7260387728,466083.53501754516,77171.21299065898
0.0,0.0,0.0,0.0,0.0,584.3927023266589,4,0.0,0.0,0.0,128067.7260387728,460027.97585046844,77638.72715252031
0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,128067.7260387728,452759.0665477666,77638.72715252031
0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,126287.73121609657,446614.31086068985,77638.72715252031
0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,126287.73121609657,446614.31086068985,77638.72715252031
0.0,0.0,0.0,0.0,24925.58414591823,0.0,8,0.0,0.0,0.0,126287.73121609657,466554.7781774245,77638.72715252031
0.0,0.0,0.0,5557.65594679909,30061.28783144277,7811.918102727274,9,0.0,0.0,0.0,130733.85597353583,490603.80844257877,83888.26163470212
0.0,0.0,0.0,5557.655946799089,30061.28783144277,7811.918102727273,10,0.0,0.0,0.0,135179.9807309751,514652.83870773285,90137.79611688395
0.0,0.0,0.0,5557.655946799089,30061.28783144277,7811.918102727274,11,0.0,0.0,0.0,139626.1054884144,538701.8689728873,96387.33059906575
0.0,0.0,0.0,5557.65594679909,30061.287831442773,7811.918102727273,12,0.0,0.0,0.0,144072.2302458537,562750.8992380414,102636.86508124755
0.0,0.0,0.0,5557.655946799089,30061.287831442773,7811.918102727273,13,0.0,0.0,0.0,148518.35500329296,586799.9295031956,108886.39956342938
0.0,0.0,0.0,5557.65594679909,30061.28783144277,7811.918102727273,14,0.0,0.0,0.0,152964.47976073224,610848.9597683498,115135.9340456112
0.0,0.0,0.0,0.0,30061.28783144277,86.91696643645037,15,0.0,0.0,0.0,152964.47976073224,634897.9900335041,115205.46761876036
0.0,0.0,0.0,0.0,4653.57856236074,0.0,16,0.0,0.0,0.0,152964.47976073224,638620.8528833927,115205.46761876036
0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,147224.43732323224,623669.2725394409,107460.47559908874
0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,141684.04853573226,607706.9989142391,102087.03793704163
0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,136439.95426073222,593042.4398359123,96051.11827566865
0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,131717.29584823223,578904.8945050857,90507.89940820937
0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,127037.11693573222,566316.3635855088,85852.88763021467
0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,122422.78124823222,555495.915560932,80960.84378394182
0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,117862.60692323222,547172.6799913552,74430.86607278069
0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,112976.40243573222,540276.5586261534,69503.55108513651
0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,107917.09398573222,532882.5550047016,63804.5412257666
0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,102538.12729823223,525641.5724463749,57266.63186822643
0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,96915.96547323222,515930.8578261731,50437.66145126793
0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,91112.20378573224,503224.7733315964,43625.33469368923
0.0,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,85279.76843573223,486132.4094007696,38071.24588420376
0.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,79430.34128573223,466282.0853693178,31759.177671212896
0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,76224.53259285507,466282.0853693178,31759.177671212896
0.0,0.0,0.0,0.0,17283.848328260305,0.0,32,0.0,0.0,0.0,76224.53259285507,480109.1640319261,31759.177671212896
0.0,0.0,0.0,0.0,30061.28783144277,1963.679298969819,33,0.0,0.0,0.0,76224.53259285507,504158.1942970803,33330.121110388754
0.0,0.0,0.0,5557.65594679909,30061.28783144277,7811.918102727273,34,0.0,0.0,0.0,80670.65735029434,528207.2245622345,39579.65559257057
0.0,0.0,0.0,5557.65594679909,30061.28783144277,7811.918102727273,35,0.0,0.0,0.0,85116.78210773361,552256.2548273887,45829.19007475239
0.0,0.0,0.0,5557.655946799089,30061.28783144277,7811.918102727273,36,0.0,0.0,0.0,89562.90686517287,576305.2850925429,52078.72455693421
0.0,0.0,0.0,5557.655946799089,30061.28783144277,7811.918102727273,37,0.0,0.0,0.0,94009.03162261215,600354.315357697,58328.259039116034
0.0,0.0,0.0,1247.7231793888548,30061.28783144277,7811.918102727273,38,0.0,0.0,0.0,95007.21016612323,624403.3456228513,64577.793521297855
