Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
21069.5803083454,14592.738371357482,241.1997220554606,204.549135456468,6031.09307947198,0.0
