Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
19747.89361178406,13652.862798042575,216.3636992376994,203.8017006084187,5674.865413891604,0.0
