ID,Zone,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
27,1,battery,8.453928508519308e-12,0.0,8.453928508519308e-12
40,2,battery,0.0,0.0,0.0
54,3,battery,0.0,0.0,0.0
56,1,Hydrogen,919331.2927835956,0.0,919331.2927835956
57,2,Hydrogen,756866.669773505,0.0,756866.669773505
58,3,Hydrogen,3.0273607165233186e6,0.0,3.0273607165233186e6
