Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
21818.70556204193,15316.8625917623,204.44876170936584,204.567897462192,6081.480384242685,11.345926852082131
