C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,39815.94797886401,190765.877167969,41909.51175439733
0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,32781.53927886401,182148.38356856414,41909.51175439733
0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,32077.506429227084,175767.4314811741,33325.39452625648
0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,24317.170273671523,168379.89765017288,31007.52180403426
0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,16415.23578478263,161305.0953249075,28836.85213736759
0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,16415.23578478263,161305.0953249075,28836.85213736759
0.0,0.0,0.0,7173.718567858487,1369.3359647666673,4611.24464706385,7,0.0,0.0,0.0,22871.58249585527,162537.4976931975,32986.97231972506
0.0,0.0,0.0,7173.718567858486,9000.575117223183,10229.200302466348,8,0.0,0.0,0.0,29327.92920692791,170638.01529869842,42193.25259194477
0.0,0.0,0.0,2835.066085725255,21442.960261242504,5976.966777854109,9,0.0,0.0,0.0,31879.48868408064,189936.67953381664,47572.522692013474
0.0,0.0,0.0,3048.318236008282,19885.183862524835,4254.037350641989,10,0.0,0.0,0.0,34622.97509648809,207833.345010089,51401.15630759126
0.0,0.0,0.0,3408.5505406376665,19288.483038767754,3772.3242969284124,11,0.0,0.0,0.0,37690.67058306199,225192.97974497997,54796.24817482683
0.0,0.0,0.0,4165.970537773238,11815.721157091873,10229.200302466346,12,0.0,0.0,0.0,41440.044067057905,235827.12878636265,64002.528447046556
0.0,0.0,0.0,4149.396514642612,16836.217915659923,3209.9557303925453,13,0.0,0.0,0.0,45174.50093023625,250979.72491045657,66891.48860439984
0.0,0.0,0.0,3707.592545825205,2086.5606515291897,10229.200302466348,14,0.0,0.0,0.0,48511.33422147894,252857.62949683284,76097.76887661955
0.0,0.0,0.0,3710.9806647762234,4246.852625058061,0.0,15,0.0,0.0,0.0,51851.216819777546,256679.7968593851,76097.76887661955
0.0,0.0,0.0,3704.1762941102256,0.0,0.0,16,0.0,0.0,0.0,55184.975484476745,256679.7968593851,76097.76887661955
0.0,0.0,0.0,348.2290465674586,0.0,0.0,17,0.0,0.0,0.0,55498.381626387454,250938.6580043858,76097.76887661955
0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,55498.381626387454,230591.4447957484,76097.76887661955
0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,55498.381626387454,217022.48890207818,68048.50655439733
0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,55498.381626387454,206357.34861626246,60464.73175439733
0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,51061.830348609685,201566.24511722522,58031.44780995289
0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,51061.830348609685,199572.54768995894,50819.23229884178
0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,45184.75202638746,198411.9502471905,50819.23229884178
0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,39815.94797886401,198411.9502471905,50819.23229884178
0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,37132.552775768425,112071.54322228083,56678.116258293725
0.0,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,32477.940064657312,106406.77485578167,51465.223036071504
