Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
11974.682292514044,8498.819925105314,4.003561754921105,253.4765409,3156.824153596965,61.558111156799406
