C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7425.216629221173,2.575834522474441e-12,44719.002287734635
0.0,0.0,0.0,0.0,0.0,517.7700441097686,2,0.0,0.0,0.0,2100.343490760791,-1.7896017337417198e-12,45167.40429925228
0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,-1.7896017337417198e-12,45167.40429925228
0.0,0.0,0.0,973.5737704918049,0.0,10188.424355051737,4,0.0,0.0,0.0,843.1396177041042,-1.7896017337417198e-12,53990.83861526317
0.0,0.0,0.0,3766.0983606557384,0.0,8351.08233301078,5,0.0,0.0,0.0,4104.676471182902,-1.7896017337417198e-12,61223.08806474593
0.0,0.0,0.0,4621.475409836066,1.8355798241708625e-12,6470.047059506896,6,0.0,0.0,0.0,8106.991579066035,0.0,66826.3131819597
0.0,0.0,0.0,4621.475409836066,0.0,0.0,7,0.0,0.0,0.0,12109.306686949167,0.0,66726.7507692025
0.0,0.0,0.0,4621.475409836066,0.0,0.0,8,0.0,0.0,0.0,16111.6217948323,1.5886083740139219e-12,63453.1917551687
0.0,0.0,0.0,3762.0983606557384,0.0,0.0,9,0.0,0.0,0.0,19369.69454669596,2.0208301365793985e-12,53108.22017228205
0.0,0.0,0.0,967.5737704918026,0.0,0.0,10,0.0,0.0,0.0,20207.638011977353,1.5816483223063664e-12,45785.90360245465
0.0,0.0,0.0,0.0,-1.3018989770424458e-12,0.0,11,0.0,0.0,0.0,18098.056916909525,0.0,44833.67083751031
0.0,0.0,0.0,0.0,0.0,5376.290363873795,12,0.0,0.0,0.0,12761.636773065347,1.3370230951462868e-12,49489.6748707465
0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,12784.730783832947,0.0,36128.83980623452
0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,7448.3106399887665,0.0,29411.375662095375
0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,-0.0,0.0,2111.890496144587,0.0,11397.96338613794
0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,6421.3741747539125
0.0,0.0,0.0,963.5737704917999,0.0,16344.956547602262,17,0.0,0.0,0.0,834.4793636662552,0.0,20576.521768730265
0.0,0.0,0.0,3756.0983606557365,0.0,20565.881113053252,18,0.0,0.0,0.0,4087.355963107207,0.0,38387.09726384496
0.0,-1.450824972646675e-12,0.0,4621.475409836066,0.0,20565.88111305325,19,0.0,-1.3347589748349408e-12,0.0,8089.67107099034,0.0,56197.672758959656
0.0,0.0,0.0,4621.475409836066,0.0,12272.896818677635,20,0.0,0.0,0.0,12091.986178873472,0.0,66826.3131819597
0.0,0.0,0.0,4621.475409836067,0.0,0.0,21,0.0,0.0,0.0,15532.381728859915,0.0,48878.253690558064
0.0,0.0,0.0,4621.475409836066,0.0,0.0,22,0.0,0.0,0.0,15745.938230070007,0.0,34417.75809497019
0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,14066.760718464786,0.0,34417.75809497019
0.0,0.0,0.0,955.5737704918041,0.0,3259.5939849997662,24,0.0,0.0,0.0,14894.311878900775,0.0,37240.64929200294
0.0,0.0,0.0,4621.475409836066,0.0,963.7463421392972,25,0.0,0.0,0.0,18873.532976016308,0.0,7302.121363035577
0.0,0.0,0.0,967.5737704918005,0.0,0.0,26,0.0,0.0,0.0,19711.476441297702,0.0,2306.3538606767997
0.0,0.0,0.0,2794.524590163934,0.0,0.0,27,0.0,0.0,0.0,16795.185584035786,0.0,0.0
0.0,0.0,0.0,0.0,0.0,14869.141625896002,28,0.0,0.0,0.0,11458.765440191606,0.0,12877.054380494588
0.0,0.0,0.0,0.0,0.0,15233.255053592262,29,0.0,0.0,0.0,9346.874944047016,0.0,26069.44023923317
0.0,0.0,0.0,963.5737704918022,0.0,9508.978688071806,30,0.0,0.0,0.0,10181.354307713273,0.0,34304.45734714817
0.0,0.0,0.0,3756.098360655734,0.0,7437.789761072661,31,0.0,0.0,0.0,13434.230907154222,0.0,40745.77222824489
0.0,0.0,0.0,4621.475409836066,0.0,0.0,32,0.0,0.0,0.0,16695.133621812776,0.0,39288.708013743955
0.0,0.0,0.0,4621.475409836066,0.0,0.0,33,0.0,0.0,0.0,16729.19728769498,0.0,24110.099637709336
