Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,627.3471762387189,627.3471762387189,0.00013759376916959635
1.0,3.0,9000.0,0.0,0.0,0.0
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,5842.349999999999,6384.093976238705,0.0014002000585866105
2.0,3.0,603.0,368.99999999999994,368.99999999999994,8.093142481008185e-5
