Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
16658.68395938211,7758.311725386158,3.151360143811936,138.8999982234556,8692.963594595276,65.35728103344746
