Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
14210.730514584404,5222.575888475083,2.6883503078809357,91.77541309042212,8862.031556111817,31.659306606720094
