Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
19250.3207768924,8454.140753153817,0.0,184.31510215147196,10590.361716451143,21.50320514135864
