Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
21443.09116714359,11133.794913708734,329.48697189742666,253.47654090000003,9633.858262502288,92.47447813519564
