Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
22893.068959918885,10752.892073779065,1.387595090517925,222.27923086564803,11892.518821452652,23.991238733337884
