Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
18460.87966056773,8066.181007671909,0.0,150.88608810954148,10163.515482649333,80.29708213700627
