C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,674.7941908463672,0.0,50405.79483170346
0.0,0.0,0.0,0.0,0.0,618.0439180249919,2,0.0,0.0,0.0,0.0,0.0,50744.31142713462
0.0,0.0,0.0,0.0,0.0,6201.15231638648,3,0.0,0.0,0.0,0.0,0.0,54140.82243334492
0.0,0.0,0.0,3696.0,0.0,0.0,4,0.0,1.9771623951585395e-12,0.0,2024.3825725390939,2.3874235921539366e-12,54140.82243334492
0.0,0.0,0.0,3695.999999999999,0.0,3054.768891011544,5,0.0,0.0,0.0,4048.765145078187,2.3874235921539366e-12,55813.98826291697
0.0,0.0,0.0,3696.0,0.0,7364.674977857438,6,0.0,0.0,0.0,6073.147717617281,2.3874235921539366e-12,59847.78687698335
0.0,0.0,0.0,3695.9999999999995,-1.364242052659392e-12,0.0,7,0.0,0.0,0.0,8097.530290156374,1.2505552149377763e-12,59847.78687698335
0.0,0.0,0.0,3695.999999999999,0.0,3581.1365074388063,8,0.0,0.0,0.0,10121.912862695468,1.2505552149377763e-12,61809.25612361285
0.0,0.0,0.0,3695.999999999999,-1.13686837721616e-12,0.0,9,0.0,0.0,0.0,12146.295435234562,0.0,50405.79483170346
0.0,0.0,0.0,3695.9999999999995,0.0,0.0,10,0.0,0.0,0.0,14170.678007773657,0.0,50405.79483170346
0.0,0.0,0.0,0.0,-1.3642420526593924e-12,0.0,11,0.0,0.0,0.0,14170.678007773657,0.0,50405.79483170346
0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,7422.736099310011,0.0,50405.79483170346
0.0,0.0,0.0,3695.999999999999,0.0,0.0,13,0.0,0.0,0.0,7427.117879770053,-4.309591026951774e-12,33506.41601833046
0.0,0.0,0.0,3695.999999999999,0.0,0.0,14,0.0,0.0,0.0,2703.558543845502,-5.637993064531683e-12,33506.41601833046
0.0,0.0,0.0,3695.999999999999,0.0,0.0,15,0.0,-0.0,0.0,4727.941116384595,-4.637985935811698e-12,33506.41601833046
0.0,0.0,0.0,3687.999999999994,0.0,0.0,16,0.0,0.0,0.0,0.0,-3.637978807091713e-12,33427.68675498551
0.0,0.0,0.0,3693.999999999998,0.0,7557.647795338279,17,0.0,0.0,0.0,2023.2871274240829,-3.637978807091713e-12,37567.18093417147
0.0,0.0,0.0,3695.999999999999,0.0,22644.518456219765,18,0.0,0.0,0.0,4047.6696999631754,-3.637978807091713e-12,49970.0944964851
0.0,2.1489619494842554e-12,0.0,3695.999999999999,0.0,21615.252950424794,19,0.0,1.9770449935255147e-12,0.0,6072.052272502269,-3.637978807091713e-12,61809.25612361285
0.0,-2.148961949484255e-12,0.0,3695.999999999999,0.0,0.0,20,0.0,0.0,0.0,8096.434845041363,-3.637978807091713e-12,61809.25612361285
