Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,4172.4284546965155,4172.4284546965155,0.0009151235223759269
1.0,3.0,9000.0,4262.445296303472,4262.445296303472,0.0009348665880890827
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,5842.349999999999,16949.363033592013,0.0037174420052355907
2.0,3.0,603.0,379.8,1095.8249999999998,0.00024034330241872072
