Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
22385.35731491824,13688.307038936196,856.5941144301136,253.47654090000003,7573.365841536085,13.613779115947313
