C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,1299.4640042009696,0.0,1010.9026190901025,1,0.0,0.0,0.0,162050.84065962496,0.0,34227.88194401104
0.0,0.0,0.0,407.48287238117183,0.0,792.3614809098991,2,0.0,0.0,0.0,162397.20110114897,0.0,34901.38920278446
0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,162397.20110114897,0.0,34901.38920278446
0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,162397.20110114897,0.0,34901.38920278446
0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,162397.20110114897,0.0,34901.38920278446
0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,162397.20110114897,0.0,34901.38920278446
0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,162397.20110114897,0.0,34901.38920278446
0.0,0.0,0.0,329.6760341306117,0.0,1010.9026190901023,8,0.0,0.0,0.0,162677.42573015997,0.0,35760.65642901105
0.0,0.0,0.0,2463.281737618828,0.0,1010.9026190901025,9,0.0,0.0,0.0,164771.215207136,0.0,36619.92365523763
0.0,0.0,0.0,2463.281737618828,0.0,1010.9026190901025,10,0.0,0.0,0.0,166865.004684112,0.0,37479.190881464216
0.0,0.0,0.0,2463.281737618828,0.0,1010.9026190901025,11,0.0,0.0,0.0,168958.794161088,0.0,38338.4581076908
0.0,0.0,0.0,2463.281737618828,0.0,1010.9026190901025,12,0.0,0.0,0.0,171052.58363806398,0.0,39197.725333917384
0.0,0.0,0.0,2463.281737618828,0.0,1010.9026190901025,13,0.0,0.0,0.0,173146.37311504,0.0,40056.99256014397
0.0,0.0,0.0,2463.281737618828,0.0,1010.9026190901025,14,0.0,0.0,0.0,175240.16259201601,0.0,40916.25978637055
0.0,0.0,0.0,1737.996022330445,0.0,1010.9026190901025,15,0.0,0.0,0.0,176717.4592109969,0.0,41775.52701259713
0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,176717.4592109969,0.0,41775.52701259713
0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,173819.48069615118,0.0,40586.229813667596
0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,170921.50218130552,0.0,39396.93261473807
0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,168023.52366645983,0.0,38207.63541580853
0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,165125.54515161415,0.0,37018.338216879
0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,162227.56663676846,0.0,35829.04101794947
0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,159329.58812192277,0.0,34639.74381901994
0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,156431.60960707706,0.0,33450.4466200904
0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,153533.63109223137,0.0,33172.77091527853
0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,150673.49457738572,0.0,31983.473716349
