Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
22537.630210691983,12687.777800341837,64.17751213152957,206.875624166244,9564.45920666008,14.340067394265894
