Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
20796.362726407857,9858.769525012782,83.23760776171798,199.5319280213809,10560.77613852153,94.04752709052345
