ID,Zone,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
27,1,battery,8084.775263244214,0.0,8084.775263244214
40,2,battery,11335.33487616455,0.0,11335.33487616455
54,3,battery,0.0,0.0,0.0
