Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
22894.34087017125,10652.991237278024,0.0,227.13859034816403,11990.287382082353,23.923660464992363
