Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
14193.93196437383,4690.679182001082,0.4536290388376949,71.12044578733448,9399.376215629376,32.30249191720533
