C27,C40,C54,C56,C57,C58,hour,SOC27,SOC40,SOC54,SOC56,SOC57,SOC58
0.0,0.0,0.0,0.0,-2.7034803451014303e-12,2180.061205293845,1,0.0,0.0,0.0,46965.26101719465,1.307001045509141e-12,262103.24510246582
0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,40194.5207400295,1.322729047717568e-12,253565.47495140304
0.0,0.0,0.0,0.0,-7.607950020592846e-14,0.0,3,0.0,0.0,0.0,33423.78046286434,1.2689327172126785e-12,253565.47495140304
0.0,0.0,0.0,0.0,-1.3792657351563806e-13,23247.374227140135,4,0.0,0.0,0.0,26653.040185699196,1.1714039017739444e-12,270003.8509121952
0.0,0.0,0.0,0.0,2.661594132784027e-13,22745.82207956403,5,0.0,0.0,0.0,19989.7801392744,1.3596070277797374e-12,286087.5759483176
0.0,0.0,0.0,0.0,-1.818771729763744e-12,17245.358238557375,6,0.0,0.0,0.0,14278.414385196002,7.354120423340707e-14,298281.88570279285
0.0,0.0,0.0,0.0,1.1121377016098014e-14,12560.744868470689,7,0.0,0.0,0.0,9518.942923464,8.140520533762062e-14,307163.67357604264
0.0,0.0,0.0,0.0,1.1121377016098015e-14,9969.4129745615,8,0.0,0.0,0.0,5711.365754078401,8.926920644183656e-14,314213.1130948042
0.0,0.0,0.0,0.0,1.1121377016098012e-14,0.0,9,0.0,0.0,0.0,2855.6828770392,9.713320754605012e-14,297049.30701276794
0.0,0.0,0.0,0.0,-7.017918526124956e-13,0.0,10,0.0,0.0,0.0,951.8942923464002,-3.991085704177153e-13,265548.40113005263
0.0,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,-2.0251161442364765e-12,249952.06653902982
0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,-3.666851720263666e-12,240315.54683268428
0.0,0.0,0.0,673.0909090909093,0.0,0.0,13,0.0,0.0,0.0,475.94714617319994,-6.979876229556219e-12,236306.59920133557
0.0,0.0,0.0,1346.18181818182,0.0,0.0,14,0.0,0.0,0.0,1427.841438519601,-7.569140020299245e-12,228826.68245510003
0.0,0.0,0.0,2019.2727272727284,0.0,1999.3917031831802,15,0.0,0.0,0.0,2855.6828770392017,-7.569140020299245e-12,230240.46588666894
0.0,0.0,0.0,2692.3636363636365,-1.8366918064100873e-12,24215.908991062828,16,0.0,0.0,0.0,4759.4714617320005,-8.867877251561588e-12,247363.69934684577
0.0,0.0,0.0,3365.4545454545455,-1.3978448812829055e-12,19014.02061823946,17,0.0,0.0,0.0,7139.207192597999,-9.856302846163637e-12,260808.64226362374
0.0,0.0,0.0,4038.5454545454563,-1.8290308823262336e-14,13905.040076387124,18,0.0,0.0,0.0,9994.8900696372,-9.86923604756256e-12,270640.9903943078
0.0,0.0,0.0,4711.636363636367,-1.2758454395426254e-12,10215.225352585197,19,0.0,0.0,0.0,13326.520092849601,-1.0771395009609082e-11,277864.2455124695
0.0,0.0,0.0,4787.636363636363,0.0,12387.722392030239,20,0.0,0.0,0.0,16711.89023143218,-1.0771395009609082e-11,286623.6880193305
0.0,0.0,0.0,4787.636363636363,0.0,0.0,21,0.0,0.0,0.0,20097.260370014756,-1.078712301181751e-11,269627.53763166594
0.0,0.0,0.0,4787.636363636363,0.0,0.0,22,0.0,0.0,0.0,23482.630508597325,-1.0818579016234373e-11,239170.67723124256
0.0,0.0,0.0,4787.636363636363,0.0,0.0,23,0.0,0.0,0.0,26868.000647179902,-1.307536631793311e-11,235528.64356509666
0.0,0.0,0.0,4787.636363636363,7.468440070761801e-13,6478.715230923968,24,0.0,0.0,0.0,30253.370785762476,-1.2547267856041009e-11,240109.78703825956
0.0,0.0,0.0,4787.636363636363,0.0,6829.045330689004,25,0.0,0.0,0.0,33638.74092434506,-1.2547267856041009e-11,244938.65130062005
0.0,0.0,0.0,4787.636363636363,-8.251567088694662e-13,1153.0640808304643,26,0.0,0.0,0.0,37024.11106292764,-1.3130741760424186e-11,245753.990731318
0.0,-4.638231457445021e-13,0.0,4787.636363636363,0.0,4534.576016920052,27,0.0,-4.2671729408494214e-13,0.0,40409.481201510214,-1.3130741760424186e-11,248960.42018268802
0.0,4.638231457445025e-13,0.0,4787.636363636363,0.0,10938.187238514894,28,0.0,0.0,0.0,43794.85134009279,-1.3130741760424186e-11,256694.88655293002
0.0,0.0,0.0,4787.636363636363,0.0,13111.63921116011,29,0.0,0.0,0.0,47180.221478675376,-1.3130741760424186e-11,265966.21555161284
0.0,0.0,0.0,4787.636363636363,4.12797325027011e-13,13464.331479850274,30,0.0,0.0,0.0,50565.591617257945,-1.2838849972641918e-11,275486.93564515846
0.0,0.0,0.0,4787.636363636363,1.925221464202626e-12,11270.73609605813,31,0.0,0.0,0.0,53950.96175584053,-1.1477512820018345e-11,283456.5495676451
0.0,0.0,0.0,4787.636363636363,2.108693507814426e-12,3074.29094178037,32,0.0,0.0,0.0,57336.33189442311,-9.986441341198717e-12,285630.4015399184
0.0,0.0,0.0,4787.636363636363,-8.251567088694662e-13,0.0,33,0.0,0.0,0.0,60721.70203300569,-1.056991524558189e-11,265150.50634302595
0.0,0.0,0.0,4787.636363636363,-8.251567088694662e-13,0.0,34,0.0,0.0,0.0,64107.07217158827,-1.115338914996506e-11,245249.45160261428
0.0,0.0,0.0,4114.545454545454,1.1121377016098015e-14,0.0,35,0.0,0.0,0.0,67016.49516399764,-1.1145525148860845e-11,241900.51433762207
0.0,0.0,0.0,4787.636363636363,0.0,0.0,36,0.0,0.0,0.0,70401.8653025802,-1.1145525148860845e-11,237199.98693480797
0.0,0.0,0.0,4787.636363636363,0.0,0.0,37,0.0,0.0,0.0,73787.23544116277,-1.1145525148860845e-11,235480.53754512517
0.0,0.0,0.0,4787.636363636363,0.0,0.0,38,0.0,0.0,0.0,77172.60557974534,-1.1145525148860845e-11,230241.2308496761
0.0,0.0,0.0,4787.636363636364,1.2820668800056829e-12,0.0,39,0.0,0.0,0.0,80557.97571832791,-1.0238966964074142e-11,219349.68112314085
0.0,0.0,0.0,4787.636363636363,0.0,10275.845613399553,40,0.0,0.0,0.0,83943.34585691048,-1.0238966964074142e-11,226615.8012388017
0.0,0.0,0.0,4787.636363636363,0.0,8185.25422823099,41,0.0,0.0,0.0,87328.71599549307,-1.0238966964074142e-11,232403.65000931968
0.0,0.0,0.0,4787.636363636363,0.0,1335.3867487304071,42,0.0,0.0,0.0,90714.08613407562,-1.0238966964074142e-11,233347.91103485363
