Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
14161.937794239473,5191.474138379285,0.0,119.71976551163094,8821.281199303097,29.46269104393501
