Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
22271.590276423696,14472.817198064136,97.09294071825528,204.84932754805197,7484.397165238053,12.433644861142445
