Segment,Zone,NSE_Price,Max_NSE_MW,Total_NSE_MWh,NSE_Percent_of_Demand
1.0,1.0,9000.0,0.0,0.0,0.0
1.0,2.0,9000.0,0.0,0.0,0.0
1.0,3.0,9000.0,3463.027700734021,3463.027700734021,0.0007595332411305856
2.0,1.0,603.0,0.0,0.0,0.0
2.0,2.0,603.0,6042.525000000001,19046.173373496753,0.004177327773162427
2.0,3.0,603.0,412.275,2224.6939593602606,0.00048793401598213606
