Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
21168.9364694398,9615.92204349109,0.0,229.39003103504402,11301.839676803393,21.784718111863675
