Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
22696.474976020625,11287.761151354498,3.729878575985514,217.55308054565708,11183.685421494463,3.7454440499999997
