Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
9794.926365440087,5959.356824675664,0.0,253.4765409,3374.243505737091,207.84949412736526
