Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
19250.248668558335,8463.773548516787,0.1876752892953873,181.75351088955526,10583.02102562665,21.51290824046288
