Total_Costs,Fixed_Costs_Generation,Fixed_Costs_Storage,Fixed_Costs_Transmission,Variable_Costs,NSE_Costs
18118.5348173639,12662.632589674284,106.89897966942297,219.68483510126038,5124.395231093332,4.9231818319499805
