ID,Zone,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
27,1,battery,9.693522803355793e-26,0.0,9.693522803355793e-26
40,2,battery,0.0,0.0,0.0
54,3,battery,0.0,0.0,0.0
56,1,Hydrogen,686963.5527945355,0.0,686963.5527945355
57,2,Hydrogen,514112.06357949437,0.0,514112.06357949437
58,3,Hydrogen,705185.1474284219,0.0,705185.1474284219
